Trade #,Type,Signal,Date/Time,Price INR,Contracts,Profit INR,Profit %,Cum. Profit INR,Cum. Profit %,Run-up INR,Run-up %,Drawdown INR,Drawdown %
88,Entry Short,Sell 48300 CE,2023-12-20 09:50,48067.10,60,6030.00,0.21,138226.50,0.53,10740.00,0.37,411.00,0.01
89,Exit Long,X-Exit- Sell 46900 PE,2023-12-21 13:00,47538.90,30,13927.50,0.99,152154.00,1.22,16515.00,1.17,1366.50,0.1
89,Entry Long,Sell 46900 PE,2023-12-21 09:50,47074.65,30,13927.50,0.99,152154.00,1.22,16515.00,1.17,1366.50,0.1
90,Exit Short,X-Exit- Sell 48100 CE,2023-12-22 13:00,47845.25,60,5667.00,0.2,157821.00,0.49,15381.00,0.53,7902.00,0.27
90,Entry Short,Sell 48100 CE,2023-12-22 10:30,47939.70,60,5667.00,0.2,157821.00,0.49,15381.00,0.53,7902.00,0.27
91,Exit Short,X-Exit- Sell 48300 CE,2023-12-27 13:00,48062.90,60,-534.00,-0.02,157287.00,-0.05,4113.00,0.14,11463.00,0.4
91,Entry Short,Sell 48300 CE,2023-12-27 10:45,48054.00,60,-534.00,-0.02,157287.00,-0.05,4113.00,0.14,11463.00,0.4
92,Exit Short,X-Exit- Sell 48600 CE,2023-12-28 13:00,48534.75,30,-4701.00,-0.32,152586.00,-0.41,1047.00,0.07,6154.50,0.42
92,Entry Short,Sell 48600 CE,2023-12-28 10:05,48378.05,30,-4701.00,-0.32,152586.00,-0.41,1047.00,0.07,6154.50,0.42
93,Exit Long,SL-Exit-Sell 48100PE,2023-12-29 10:25,48220.50,60,-3303.00,-0.11,149283.00,-0.29,339.00,0.01,3303.00,0.11
93,Entry Long,Sell 48100 PE,2023-12-29 10:25,48275.55,60,-3303.00,-0.11,149283.00,-0.29,339.00,0.01,3303.00,0.11
94,Exit Long,X-Exit- Sell 47700 PE,2024-01-02 13:00,47876.45,60,-1731.00,-0.06,147552.00,-0.15,3588.00,0.12,4485.00,0.16
94,Entry Long,Sell 47700 PE,2024-01-02 10:55,47905.30,60,-1731.00,-0.06,147552.00,-0.15,3588.00,0.12,4485.00,0.16
95,Exit Long,X-Exit- Sell 47300 PE,2024-01-03 13:00,47696.05,60,9393.00,0.33,156945.00,0.82,14721.00,0.52,1422.00,0.05
95,Entry Long,Sell 47300 PE,2024-01-03 09:55,47539.50,60,9393.00,0.33,156945.00,0.82,14721.00,0.52,1422.00,0.05
96,Exit Short,X-Exit- Sell 48000 CE,2024-01-09 13:00,47826.70,30,357.00,0.02,157302.00,0.03,2335.50,0.16,1153.50,0.08
96,Entry Short,Sell 48000 CE,2024-01-09 11:25,47838.60,30,357.00,0.02,157302.00,0.03,2335.50,0.16,1153.50,0.08
97,Exit Long,SL-Exit-Sell 47000PE,2024-01-10 09:45,47171.45,60,-2676.00,-0.09,154626.00,-0.23,5169.00,0.18,2676.00,0.09
97,Entry Long,Sell 47000 PE,2024-01-10 09:40,47216.05,60,-2676.00,-0.09,154626.00,-0.23,5169.00,0.18,2676.00,0.09
98,Exit Short,X-Exit- Sell 47500 CE,2024-01-10 13:00,47214.55,60,5025.00,0.18,159651.00,0.44,10284.00,0.36,3438.00,0.12
98,Entry Short,Sell 47500 CE,2024-01-10 10:30,47298.30,60,5025.00,0.18,159651.00,0.44,10284.00,0.36,3438.00,0.12
99,Exit Long,SL-Exit-Sell 45800PE,2024-01-19 12:10,45895.65,60,-5238.00,-0.19,154413.00,-0.45,3906.00,0.14,5238.00,0.19
99,Entry Long,Sell 45800 PE,2024-01-19 11:30,45982.95,60,-5238.00,-0.19,154413.00,-0.45,3906.00,0.14,5238.00,0.19
100,Exit Long,SL-Exit-Sell 45500PE,2024-01-23 11:15,45645.30,30,-2805.00,-0.2,151608.00,-0.24,1248.00,0.09,2805.00,0.2
100,Entry Long,Sell 45500 PE,2024-01-23 11:00,45738.80,30,-2805.00,-0.2,151608.00,-0.24,1248.00,0.09,2805.00,0.2
101,Exit Long,Sell 45500 CE,2024-01-24 10:10,45258.65,30,8505.00,0.63,160113.00,0.74,12676.50,0.94,591.00,0.04
101,Entry Long,Sell 44800 PE,2024-01-24 09:35,44975.15,30,8505.00,0.63,160113.00,0.74,12676.50,0.94,591.00,0.04
102,Exit Short,Sell 44900 PE,2024-01-24 11:45,45048.60,60,12603.00,0.46,172716.00,1.09,25407.00,0.94,13611.00,0.5
102,Entry Short,Sell 45500 CE,2024-01-24 10:10,45258.65,60,12603.00,0.46,172716.00,1.09,25407.00,0.94,13611.00,0.5
103,Exit Long,SL-Exit-Sell 44900PE,2024-01-24 12:00,44835.20,30,-6402.00,-0.47,166314.00,-0.55,147.00,0.01,6402.00,0.47
103,Entry Long,Sell 44900 PE,2024-01-24 11:45,45048.60,30,-6402.00,-0.47,166314.00,-0.55,147.00,0.01,6402.00,0.47
104,Exit Short,X-Exit- Sell 45600 CE,2024-01-30 13:00,45463.45,30,-582.00,-0.04,165732.00,-0.05,5397.00,0.4,2404.50,0.18
104,Entry Short,Sell 45600 CE,2024-01-30 09:35,45444.05,30,-582.00,-0.04,165732.00,-0.05,5397.00,0.4,2404.50,0.18
105,Exit Short,X-Exit- Sell 46800 CE,2024-02-02 13:00,46410.90,60,13677.00,0.49,179409.00,1.17,19821.00,0.71,15210.00,0.54
105,Entry Short,Sell 46800 CE,2024-02-02 09:35,46638.85,60,13677.00,0.49,179409.00,1.17,19821.00,0.71,15210.00,0.54
106,Exit Short,X-Exit- Sell 46200 CE,2024-02-07 13:00,45713.05,60,16824.00,0.61,196233.00,1.43,22377.00,0.81,2724.00,0.1
106,Entry Short,Sell 46200 CE,2024-02-07 09:35,45993.45,60,16824.00,0.61,196233.00,1.43,22377.00,0.81,2724.00,0.1
107,Exit Short,X-Exit- Sell 46200 CE,2024-02-08 13:00,45486.65,60,32184.00,1.17,228417.00,2.69,47751.00,1.73,1695.00,0.06
107,Entry Short,Sell 46200 CE,2024-02-08 10:15,46023.05,60,32184.00,1.17,228417.00,2.69,47751.00,1.73,1695.00,0.06
108,Exit Short,X-Exit- Sell 45500 CE,2024-02-09 13:00,45384.00,60,-6252.00,-0.23,222165.00,-0.51,13614.00,0.5,12546.00,0.46
108,Entry Short,Sell 45500 CE,2024-02-09 10:25,45279.80,60,-6252.00,-0.23,222165.00,-0.51,13614.00,0.5,12546.00,0.46
109,Exit Short,Sell 45000 PE,2024-02-13 12:00,45243.85,60,-13428.00,-0.5,208737.00,-1.1,714.00,0.03,26514.00,0.98
109,Entry Short,Sell 45200 CE,2024-02-13 09:35,45020.05,60,-13428.00,-0.5,208737.00,-1.1,714.00,0.03,26514.00,0.98
110,Exit Long,SL-Exit-Sell 45000PE,2024-02-13 12:00,45171.35,60,-4350.00,-0.16,204387.00,-0.36,2268.00,0.08,4350.00,0.16
110,Entry Long,Sell 45000 PE,2024-02-13 12:00,45243.85,60,-4350.00,-0.16,204387.00,-0.36,2268.00,0.08,4350.00,0.16
111,Exit Long,X-Exit- Sell 44900 PE,2024-02-14 13:00,45627.30,30,16113.00,1.19,220500.00,1.34,16417.50,1.21,2170.50,0.16
111,Entry Long,Sell 44900 PE,2024-02-14 09:45,45090.20,30,16113.00,1.19,220500.00,1.34,16417.50,1.21,2170.50,0.16
112,Exit Long,SL-Exit-Sell 45500PE,2024-02-15 09:55,45641.80,30,-2400.00,-0.17,218100.00,-0.2,0,0,2400.00,0.17
112,Entry Long,Sell 45500 PE,2024-02-15 09:55,45721.80,30,-2400.00,-0.17,218100.00,-0.2,0,0,2400.00,0.17
113,Exit Long,X-Exit- Sell 46200 PE,2024-02-16 13:00,46438.90,30,633.00,0.05,218733.00,0.05,1798.50,0.13,1669.50,0.12
113,Entry Long,Sell 46200 PE,2024-02-16 12:00,46417.80,30,633.00,0.05,218733.00,0.05,1798.50,0.13,1669.50,0.12
114,Exit Short,X-Exit- Sell 46800 CE,2024-02-19 13:00,46630.60,30,-1608.00,-0.12,217125.00,-0.13,603.00,0.04,2574.00,0.18
114,Entry Short,Sell 46800 CE,2024-02-19 11:35,46577.00,30,-1608.00,-0.12,217125.00,-0.13,603.00,0.04,2574.00,0.18
115,Exit Long,X-Exit- Sell 46400 PE,2024-02-20 13:00,46962.05,30,10806.00,0.77,227931.00,0.89,11686.50,0.84,2280.00,0.16
115,Entry Long,Sell 46400 PE,2024-02-20 09:40,46601.85,30,10806.00,0.77,227931.00,0.89,11686.50,0.84,2280.00,0.16
116,Exit Long,SL-Exit-Sell 46700PE,2024-02-22 09:55,46797.85,30,-4341.00,-0.31,223590.00,-0.35,753.00,0.05,4341.00,0.31
116,Entry Long,Sell 46700 PE,2024-02-22 09:50,46942.55,30,-4341.00,-0.31,223590.00,-0.35,753.00,0.05,4341.00,0.31
117,Exit Long,X-Exit- Sell 46300 PE,2024-02-22 13:00,46537.80,60,1077.00,0.04,224667.00,0.09,6999.00,0.25,1917.00,0.07
117,Entry Long,Sell 46300 PE,2024-02-22 11:50,46519.85,60,1077.00,0.04,224667.00,0.09,6999.00,0.25,1917.00,0.07
118,Exit Short,X-Exit- Sell 47200 CE,2024-02-23 13:00,47055.30,30,-1764.00,-0.13,222903.00,-0.14,4341.00,0.31,2844.00,0.2
118,Entry Short,Sell 47200 CE,2024-02-23 10:30,46996.50,30,-1764.00,-0.13,222903.00,-0.14,4341.00,0.31,2844.00,0.2
119,Exit Short,Sell 46100 PE,2024-02-28 11:25,46267.25,30,11011.50,0.79,233914.50,0.9,17820.00,1.27,669.00,0.05
119,Entry Short,Sell 46800 CE,2024-02-28 10:40,46634.30,30,11011.50,0.79,233914.50,0.9,17820.00,1.27,669.00,0.05
120,Exit Long,X-Exit- Sell 46100 PE,2024-02-28 13:00,46084.10,30,-5494.50,-0.4,228420.00,-0.45,1351.50,0.1,6225.00,0.45
120,Entry Long,Sell 46100 PE,2024-02-28 11:25,46267.25,30,-5494.50,-0.4,228420.00,-0.45,1351.50,0.1,6225.00,0.45
121,Exit Long,X-Exit- Sell 47100 PE,2024-03-04 13:00,47351.10,60,4863.00,0.17,233283.00,0.4,6183.00,0.22,1263.00,0.04
121,Entry Long,Sell 47100 PE,2024-03-04 11:20,47270.05,60,4863.00,0.17,233283.00,0.4,6183.00,0.22,1263.00,0.04
122,Exit Long,Sell 48200 CE,2024-03-06 10:35,47958.15,30,10542.00,0.74,243825.00,0.85,16473.00,1.15,2292.00,0.16
122,Entry Long,Sell 47400 PE,2024-03-06 09:35,47606.75,30,10542.00,0.74,243825.00,0.85,16473.00,1.15,2292.00,0.16
123,Exit Short,X-Exit- Sell 48200 CE,2024-03-06 13:00,48046.05,30,-2637.00,-0.18,241188.00,-0.21,1569.00,0.11,4213.50,0.29
123,Entry Short,Sell 48200 CE,2024-03-06 10:35,47958.15,30,-2637.00,-0.18,241188.00,-0.21,1569.00,0.11,4213.50,0.29
124,Exit Long,X-Exit- Sell 47700 PE,2024-03-07 13:00,47802.90,30,-2608.50,-0.18,238579.50,-0.21,601.50,0.04,3378.00,0.24
124,Entry Long,Sell 47700 PE,2024-03-07 11:10,47889.85,30,-2608.50,-0.18,238579.50,-0.21,601.50,0.04,3378.00,0.24
125,Exit Long,SL-Exit-Sell 47500PE,2024-03-11 10:45,47611.80,60,-2958.00,-0.1,235621.50,-0.24,1170.00,0.04,2958.00,0.1
125,Entry Long,Sell 47500 PE,2024-03-11 10:25,47661.10,60,-2958.00,-0.1,235621.50,-0.24,1170.00,0.04,2958.00,0.1
126,Exit Long,SL-Exit-Sell 47400PE,2024-03-11 11:20,47577.45,60,-3249.00,-0.11,232372.50,-0.26,1251.00,0.04,3249.00,0.11
126,Entry Long,Sell 47400 PE,2024-03-11 11:05,47631.60,60,-3249.00,-0.11,232372.50,-0.26,1251.00,0.04,3249.00,0.11
127,Exit Long,SL-Exit-Sell 47300PE,2024-03-11 11:50,47450.10,60,-4173.00,-0.15,228199.50,-0.34,573.00,0.02,4173.00,0.15
127,Entry Long,Sell 47300 PE,2024-03-11 11:40,47519.65,60,-4173.00,-0.15,228199.50,-0.34,573.00,0.02,4173.00,0.15
128,Exit Long,SL-Exit-Sell 47500PE,2024-03-12 10:40,47264.25,30,-13216.50,-0.92,214983.00,-1.08,3238.50,0.23,13216.50,0.92
128,Entry Long,Sell 47500 PE,2024-03-12 09:40,47704.80,30,-13216.50,-0.92,214983.00,-1.08,3238.50,0.23,13216.50,0.92
129,Exit Long,X-Exit- Sell 47100 PE,2024-03-12 13:00,47295.75,30,1.50,0,214984.50,0,3363.00,0.24,3528.00,0.25
129,Entry Long,Sell 47100 PE,2024-03-12 11:10,47295.70,30,1.50,0,214984.50,0,3363.00,0.24,3528.00,0.25
130,Exit Long,X-Exit- Sell 46300 PE,2024-03-15 13:00,46485.90,30,-1327.50,-0.1,213657.00,-0.11,241.50,0.02,6162.00,0.44
130,Entry Long,Sell 46300 PE,2024-03-15 10:50,46530.15,30,-1327.50,-0.1,213657.00,-0.11,241.50,0.02,6162.00,0.44
131,Exit Short,X-Exit- Sell 46700 CE,2024-03-20 13:00,46404.00,30,1929.00,0.14,215586.00,0.16,19185.00,1.38,693.00,0.05
131,Entry Short,Sell 46700 CE,2024-03-20 09:50,46468.30,30,1929.00,0.14,215586.00,0.16,19185.00,1.38,693.00,0.05
132,Exit Short,X-Exit- Sell 47100 CE,2024-03-21 13:00,46706.50,30,4245.00,0.3,219831.00,0.35,8335.50,0.59,1612.50,0.11
132,Entry Short,Sell 47100 CE,2024-03-21 10:35,46848.00,30,4245.00,0.3,219831.00,0.35,8335.50,0.59,1612.50,0.11
133,Exit Long,X-Exit- Sell 46600 PE,2024-03-22 13:00,46863.95,30,2995.50,0.21,222826.50,0.25,5532.00,0.39,3874.50,0.28
133,Entry Long,Sell 46600 PE,2024-03-22 09:45,46764.10,30,2995.50,0.21,222826.50,0.25,5532.00,0.39,3874.50,0.28
134,Exit Short,X-Exit- Sell 46900 CE,2024-03-26 13:00,46727.85,60,-1761.00,-0.06,221065.50,-0.14,2133.00,0.08,3216.00,0.11
134,Entry Short,Sell 46900 CE,2024-03-26 12:00,46698.50,60,-1761.00,-0.06,221065.50,-0.14,2133.00,0.08,3216.00,0.11
135,Exit Short,X-Exit- Sell 47100 CE,2024-03-27 13:00,46808.50,60,5664.00,0.2,226729.50,0.46,9549.00,0.34,2619.00,0.09
135,Entry Short,Sell 47100 CE,2024-03-27 10:35,46902.90,60,5664.00,0.2,226729.50,0.46,9549.00,0.34,2619.00,0.09
136,Exit Short,X-Exit- Sell 47500 CE,2024-03-28 13:00,47291.20,60,372.00,0.01,227101.50,0.03,7089.00,0.25,5022.00,0.18
136,Entry Short,Sell 47500 CE,2024-03-28 11:25,47297.40,60,372.00,0.01,227101.50,0.03,7089.00,0.25,5022.00,0.18
137,Exit Long,Sell 47800 CE,2024-04-02 09:55,47618.50,30,-1195.50,-0.08,225906.00,-0.1,1470.00,0.1,2928.00,0.2
137,Entry Long,Sell 47500 PE,2024-04-02 09:40,47658.35,30,-1195.50,-0.08,225906.00,-0.1,1470.00,0.1,2928.00,0.2
138,Exit Short,X-Exit- Sell 47800 CE,2024-04-02 13:00,47610.00,60,510.00,0.02,226416.00,0.04,4326.00,0.15,4731.00,0.17
138,Entry Short,Sell 47800 CE,2024-04-02 09:55,47618.50,60,510.00,0.02,226416.00,0.04,4326.00,0.15,4731.00,0.17
139,Exit Long,X-Exit- Sell 47100 PE,2024-04-03 13:00,47616.25,60,17121.00,0.6,243537.00,1.4,19065.00,0.67,405.00,0.01
139,Entry Long,Sell 47100 PE,2024-04-03 09:45,47330.90,60,17121.00,0.6,243537.00,1.4,19065.00,0.67,405.00,0.01
140,Exit Short,X-Exit- Sell 48400 CE,2024-04-05 13:00,48215.60,60,-1215.00,-0.04,242322.00,-0.1,477.00,0.02,5706.00,0.2
140,Entry Short,Sell 48400 CE,2024-04-05 11:30,48195.35,60,-1215.00,-0.04,242322.00,-0.1,477.00,0.02,5706.00,0.2
141,Exit Short,X-Exit- Sell 49000 CE,2024-04-09 13:00,48870.20,60,-3387.00,-0.12,238935.00,-0.27,867.00,0.03,8820.00,0.3
141,Entry Short,Sell 49000 CE,2024-04-09 10:25,48813.75,60,-3387.00,-0.12,238935.00,-0.27,867.00,0.03,8820.00,0.3
